"","P_MASS_EST","P_RADIUS_EST","P_SEMI_MAJOR_AXIS_EST","P_PERIOD","P_DISTANCE","P_PERIASTRON","P_APASTRON","P_FLUX","P_TEMP_EQUIL","P_TYPE","S_TEMPERATURE","S_RADIUS_EST","S_TYPE_TEMP","S_LUMINOSITY","S_HZ_MIN","S_HZ_MAX","P_HABITABLE"
"Kepler-1466 b",-0.776158934756671,-0.743240484215413,-0.160976952043086,0.255723906629833,-0.168246934068611,-0.104666602210479,-0.190896369977412,-0.335070721115835,-0.189788259590317,"Superterran",0.575957943490258,-0.151186563165799,"G",-0.0916065720871326,-0.12855839653691,-0.132524544083157,"non-habitable"
"HD 217107 c",1.72052481773965,1.5100578013453,3.93391625889237,2.95628338015627,4.0674498719836,3.00680910626882,4.27672564460837,-1.93505424319325,-2.74117508189034,"Jovian",0.293146050490431,-0.122974000621474,"G",-0.100204043496917,-0.12343609966003,-0.123906976105593,"non-habitable"
"11 UMi b",2.53293891223213,1.32245115881912,1.68372982653553,1.79000575859628,1.62975273242882,1.88752649119662,1.56715630340603,0.265163761371754,0.300822936050009,"Jovian",-1.49814544441056,8.8674292635035,"K",5.87615242001758,8.34934927322587,8.44267841042003,"non-habitable"
"HD 52265 b",1.36281979286149,1.59742252695904,0.431419302084554,0.984143969622917,0.437278675387613,0.304898623287813,0.534930350385383,-0.970929557204922,-0.761293654939613,"Jovian",0.836338538775292,-0.0957049915577978,"G",0.266281522493556,0.0146212339605636,-0.000985143192066705,"non-habitable"
"TrES-2 b",1.46011335215918,1.90564305286451,-0.502222203389238,-0.974482195071824,-0.499997449673646,-0.499266800782061,-0.496851976421671,1.23590471301344,1.08772550761582,"Jovian",0.539976282314736,-0.119839271449882,"G",0.0205824558458743,-0.0796889279524927,-0.0858542943431793,"non-habitable"
"Kepler-898 b",-0.798022299725966,-0.754078796560258,-0.465756165703925,-0.597210218171842,-0.464546035312707,-0.457099164294874,-0.464157049149813,-0.244183880044073,-0.114378332800704,"Terran",-1.48342632391057,-0.276575730029467,"K",-0.898854982051769,-0.49736635427403,-0.469363121971878,"non-habitable"
"HIP 14810 d",1.02758996971162,1.6821808366567,2.05287910246902,2.14463831375962,2.01084202828881,2.08530001878094,2.04783605365715,-1.84583595000517,-2.0002978621792,"Jovian",0.206400454027724,-0.135512917307841,"G",-0.182297503338462,-0.156265425185232,-0.15397099374741,"non-habitable"
"HD 92788 b",1.89318499419126,1.46896116400989,1.0688039271828,1.53637415782872,1.09831521450823,0.779806567007677,1.26208998433351,-1.53363459609192,-1.37934205573524,"Jovian",0.426440976543968,-0.113569813106699,"G",-0.00599294726978646,-0.0872159666621695,-0.0913951026668115,"non-habitable"
"Kepler-267 c",-0.573481232618176,-0.630522035829034,-0.45450149735579,-0.521663890069637,-0.453604514477682,-0.444084787252228,-0.454066274652003,-0.399696501795374,-0.243698751208783,"Superterran",-1.43218241858509,-0.295384105059017,"M",-0.918343311074207,-0.512976455230652,-0.485377039275421,"non-habitable"
"K2-287 b",0.735744490623859,0.793632206283495,-0.317854953661314,-0.133909489119458,-0.291560750860556,-0.436177389297347,-0.221006164070631,0.152660733006252,0.138307671606668,"Jovian",0.373247799711018,-0.135512917307841,"G",-0.114410844547401,-0.131933262635105,-0.13309599027746,"non-habitable"
"HD 7449 b",0.957883413270123,1.70017881631431,2.39566973244728,2.28036187169373,2.9404888568616,-0.114334238144955,3.20198775775793,-1.77295826221636,-2.23620721060582,"Jovian",0.721959490276048,-0.175607774223147,"G",-0.133698147303747,-0.150937050842195,-0.155338708094932,"non-habitable"
"HD 51608 c",-0.148917053150761,-0.29352829477191,0.195524837400377,0.865037938894783,0.184786129387486,0.195644303730765,0.212235846182179,-1.11387094636091,-0.880086592164505,"Neptunian",-0.00547976243484552,-0.164559869524143,"G",-0.361931074874751,-0.229328076969039,-0.221045486850457,"non-habitable"
"Kepler-1308 b",-1.38640928647786,-0.942665431360547,-0.542685259816962,-1.03609904525991,-0.539334670572395,-0.546056404558838,-0.53313057346909,-0.340200573562173,-0.194058131159218,"Subterran",-2.70627461660885,-0.364348146834034,"M",-1.01012274211615,-0.615398045555866,-0.585479801935942,"non-habitable"
"HD 171238 b",1.7416389707824,1.50499541031608,2.53009076231666,2.39024047304474,2.4945816959409,2.48286787709639,2.56495096350521,-1.90046603588438,-2.28863526415152,"Jovian",0.0888219590472896,-0.154321292337391,"G",-0.294132508548279,-0.201710809650697,-0.195804298646012,"non-habitable"
"Kepler-1539 b",-0.410220508125947,-0.519971249911623,0.368793200778971,1.04511369114842,0.34678300600401,0.507935057962744,0.284087963850939,-1.47256058442151,-1.26257192717596,"Neptunian",-0.220045318820252,-0.220150604940816,"K",-0.598094755756044,-0.333811071686096,-0.319129530454173,"non-habitable"
"Kepler-452 b",-0.746307316258353,-0.728066846932631,1.16184226317499,1.62811970309705,1.11776643892244,1.42498025130681,0.995124398404277,-1.60253910713415,-1.44160205390803,"Superterran",0.440477307376128,-0.122974000621474,"G",-0.0366203230606507,-0.100793319492628,-0.104467731198831,"habitable"
"Kepler-1507 b",-1.2302458010905,-0.87980321976045,-0.319704716375651,-0.0950786543509477,-0.322558290638223,-0.288212034937743,-0.333209410830981,-0.211264399034506,-0.0871664606865721,"Terran",0.0544872197298496,-0.204476959082858,"G",-0.477594881326419,-0.282277299182411,-0.272533301209782,"non-habitable"
"Kepler-888 b",-0.697107579537712,-0.702054897305005,0.105358283556521,0.698378554029774,0.0906778462335488,0.20331112477511,0.0478959889020199,-0.920628509488531,-0.693855985489627,"Superterran",0.56645365691695,-0.188803313224899,"G",-0.250402304799506,-0.195406551486641,-0.195592937546157,"non-habitable"
"WASP-23 b",1.21619534300926,1.04291339021491,-0.506998202570952,-0.903787857636247,-0.504474144529086,-0.511182310540183,-0.496188523940364,0.690647657750986,0.646359822888232,"Jovian",-0.251311814928863,-0.229554792455591,"K",-0.632086943393672,-0.349978986312139,-0.334432108233863,"non-habitable"
"K2-285 e",-0.274618381219276,-0.665204635332535,-0.190051283281116,-0.138460844918905,-0.196512307259999,-0.138286811823959,-0.216963999082291,-0.797248331077603,-0.583669398624438,"Neptunian",-0.46595724769549,-0.223285334112408,"K",-0.660727527514532,-0.36151260257678,-0.34344601740406,"non-habitable"
"Kepler-68 d",1.15175645700255,1.6504465288271,1.63710977628549,1.90386450697265,1.58874335342458,1.77780723518992,1.56391384227805,-1.70169080147206,-1.61451944128605,"Jovian",0.479182381623122,-0.0822225213907819,"G",0.141394205461684,-0.0254510228580557,-0.0336348410292051,"non-habitable"
"Kepler-937 b",-0.178405302459704,-0.322713965235458,0.122377130893238,0.674531772865548,0.107223164759409,0.222990931342487,0.0631548437501001,-0.616248355317931,-0.426694391246846,"Neptunian",0.794711675592009,-0.0884919797339653,"F",0.275380778905676,0.0203443076785214,0.00496108457798237,"non-habitable"
"Kepler-103 c",0.267667311267089,-0.0474208316764155,0.619719809985534,1.20877305309946,0.590727886276815,0.798094963277775,0.509065168925418,-1.08528118805619,-0.84692511620654,"Neptunian",0.534667233490365,-0.0195279379589481,"G",0.411936891422841,0.0925204548877466,0.0771170092881048,"non-habitable"
"Kepler-1447 b",-0.359122049375284,-0.480953325470184,0.0200995584137485,0.578143939925216,0.00779134183718078,0.104721885104868,-0.0285457633357592,-0.793577895837673,-0.580436878723068,"Neptunian",0.402614670947181,-0.173129667366941,"G",-0.248904648203395,-0.190221515076974,-0.188807298573559,"non-habitable"
"Kepler-1584 b",-0.750518700821969,-0.7302345094016,-0.332490194187796,-0.188429344549426,-0.334988028018314,-0.302996569121304,-0.344672687176258,0.315696521556175,0.343716475477961,"Superterran",0.768168836428723,-0.116704542278291,"F",0.141687979022028,-0.0363235143087834,-0.047990889903391,"non-habitable"
"Kepler-590 b",-0.120284073671197,-0.2641870785733,-0.441555155816727,-0.598631739289763,-0.441018389209007,-0.429114237707767,-0.442458770192401,0.831608041174447,0.761385623387271,"Neptunian",0.697173184834302,-0.110435083935107,"F",0.133614741733657,-0.0370455814477096,-0.0477332553218655,"non-habitable"
"HAT-P-39 b",1.03464534469673,2.36301983381694,-0.475693237329523,-0.825630858155581,-0.47420661995789,-0.468589933532578,-0.473066485291405,1.52729811895078,1.3227311469821,"Jovian",1.12692914695277,0.0368971871297024,"F",0.986652702743058,0.337137768135025,0.296924442471954,"non-habitable"
"HD 95872 b",1.89068837550242,1.46955074499722,3.86689700812326,2.96970055616027,3.75115531952858,4.40646589845606,3.52846835249515,-1.94722932127699,-2.98649803201559,"Jovian",-0.0590145252857887,-0.20761168825445,"K",-0.51939595425322,-0.299281085238046,-0.28759270131366,"non-habitable"
"Kepler-1090 b",-0.535670811482611,-0.606677748670376,0.608492947639721,1.26421929672123,0.579813397775781,0.785112739807947,0.498999324891167,-1.58166801727175,-1.41031830108662,"Superterran",-0.0485039545990429,-0.213881146597633,"G",-0.536484335553269,-0.307398839255517,-0.295508796320935,"habitable"
"Kepler-1462 b",-0.158579473504542,-0.303205003014739,0.0817133370116434,0.65803710503559,0.0676907916832732,0.175969204074334,0.0266962683756772,-0.832422313850058,-0.61476987085764,"Neptunian",0.439398715270663,-0.157456021508982,"G",-0.173171425307763,-0.15896420860639,-0.159606910297206,"non-habitable"
"HD 181234 b",2.26788302834161,1.38207483241473,4.66807715980267,3.2646102214097,5.03113805448483,2.54140937418923,5.23472154509035,-1.9460700719804,-3.14273102720998,"Jovian",0.0268820887455959,-0.141782375651024,"G",-0.272932852797405,-0.190979087682859,-0.184689784000709,"non-habitable"
"Kepler-401 c",-0.566489243562368,-0.626186710891096,-0.0121812094007762,0.480356113104809,-0.0235912527171734,0.0673939007903451,-0.0574882375657104,-0.318055585620689,-0.175636579811144,"Superterran",0.817082727899934,-0.0540099588464567,"F",0.431682349559852,0.0885849944010172,0.0688001620244457,"non-habitable"
"Kepler-111 b",-0.76325860218268,-0.736737496808507,-0.487180309363332,-0.850759527393847,-0.485374078127565,-0.481873051429944,-0.48336562960626,1.16043963521019,1.02684343030411,"Superterran",0.647301791902875,-0.107300354763515,"G",0.122441165180112,-0.0399464021553443,-0.0497885833619551,"non-habitable"
"Kepler-20 g",-0.00152725283715919,-0.131100415071721,-0.138355775327007,0.316856882525779,-0.141677064170569,-0.152129121816502,-0.114973715069191,-0.55943668523421,-0.384771935497581,"Neptunian",0.151280137874338,-0.169994938195349,"G",-0.327601963985054,-0.217802300492638,-0.211992931070108,"non-habitable"
"Kepler-695 b",0.516393567580427,0.739440644559274,-0.504287235393262,-0.890516495197439,-0.502005024663696,-0.501654708117416,-0.498703454549573,0.708843900697932,0.662174739993569,"Jovian",-0.214050536974623,-0.220150604940816,"K",-0.596686135789959,-0.333220979032964,-0.318622457332155,"non-habitable"
"HD 181342 b",1.70959984413363,1.51268123370182,1.74323620521719,1.83891582150363,1.68333896934575,2.05861098424053,1.54597162084942,-1.13180412290614,-0.892000476104017,"Jovian",-0.503510238760514,1.00552850115153,"K",2.16432863903428,1.22930347644706,1.20732241016915,"non-habitable"
"K2-247 c",-0.556100275259168,-0.619683723484189,-0.451025827726833,-0.549213860631391,-0.450225551145794,-0.440065683923037,-0.450950039026943,-0.0605881417791963,0.0368212662150084,"Superterran",-0.862748797031154,-0.254632625828325,"K",-0.798482090035513,-0.433296916037652,-0.41008812380901,"non-habitable"
"HATS-29 b",1.07488211034204,1.66936784374691,-0.466705192653447,-0.709598315880685,-0.46392096801455,-0.48160270438807,-0.447008086553477,0.833352453457838,0.755567485622082,"Jovian",0.345931867431044,-0.135512917307841,"G",-0.125771965197816,-0.135973803171616,-0.136564452392467,"non-habitable"
"K2-90 c",-0.875866318762005,-0.790929058532728,-0.513164838026654,-0.909945243527823,-0.509177551429468,-0.530240594999053,-0.492549255597162,0.300624965818489,0.320976596074886,"Terran",-1.11110023779622,-0.276575730029467,"K",-0.865862013682149,-0.475011771231916,-0.449484981913601,"non-habitable"
"Kepler-232 c",-0.156405292601956,-0.30103734054577,-0.361225177794937,-0.271946489534217,-0.362923495515564,-0.336224372856592,-0.370436062054025,0.215560750114609,0.262321766883402,"Neptunian",0.536791397708662,-0.166860209023758,"G",-0.172040328886776,-0.161369537715743,-0.163071103640841,"non-habitable"
"HD 20003 b",-0.237564921623163,-0.378266764846972,-0.369275001463191,-0.251410022762266,-0.357045944014078,-0.437828167671535,-0.308342624737476,0.163110290062388,0.180303517849791,"Neptunian",0.150150123490064,-0.167580851913015,"G",-0.319383246963057,-0.21418922653262,-0.208526802550117,"non-habitable"
"WASP-95 b",1.44415615556486,1.62384693189856,-0.507537388659418,-1.0219851972617,-0.505164746352391,-0.505413034772964,-0.501617495432665,1.3734317290952,1.19865251495991,"Jovian",0.518712799695498,-0.0853572505623736,"G",0.148450358706134,-0.0238608265326889,-0.0327317112993134,"non-habitable"
"Kepler-468 b",0.807210954084228,1.53714043313981,-0.108977156989776,0.368737641709199,-0.117693970321161,-0.0445364483906868,-0.144274098260071,-0.711702263643252,-0.508900955676914,"Jovian",0.154668947798334,-0.198207500739674,"G",-0.426322302307158,-0.2613294416091,-0.253617066171492,"non-habitable"
"Kepler-1632 b",-0.473870474377654,-0.565492161759968,1.32927103204227,1.71223889947403,1.28053670511581,1.61858712255557,1.14523863534363,-1.56741659466755,-1.38960962003519,"Superterran",0.837350350432375,-0.0978961672487404,"F",0.257381321420881,0.0107129933884196,-0.00467088576989796,"habitable"
"Kepler-1310 b",-0.820347827373573,-0.764917108905102,-0.561966454067256,-1.37551985997955,-0.558079388949524,-0.568352284281265,-0.550417816167845,1.84979430474412,1.58273721699459,"Terran",0.211997564845228,-0.195072771568083,"G",-0.397217122475758,-0.24971635196764,-0.243181798426868,"non-habitable"
"Kepler-730 b",0.745224137850672,1.34205081093261,-0.432801303251827,-0.549402397868552,-0.432508101987485,-0.418991688172647,-0.434610191319429,0.847334377499722,0.774089495672167,"Jovian",0.290936874361958,-0.0289321254737232,"G",0.247170491350936,0.0282539322997012,0.0204991277865411,"non-habitable"
"Kepler-1509 b",-0.665627041440327,-0.684713597553255,-0.21346336725821,0.147143332184549,-0.219272978361355,-0.165359461040006,-0.23795493836446,-0.267514355177402,-0.133694876518707,"Superterran",0.465233361086637,-0.160590750680574,"G",-0.175310891925829,-0.160632944326584,-0.161508875611145,"non-habitable"
"Kepler-1399 b",-0.894991955002278,-0.799599708408603,-0.532425760581234,-1.12588834967285,-0.529360629474752,-0.534192794971033,-0.523932053348741,1.41827223414624,1.23481462905522,"Terran",0.416704898200107,-0.169994938195349,"G",-0.231351731389417,-0.183110706857395,-0.182229235723533,"non-habitable"
"Kepler-1035 b",-0.964369311262844,-0.816941008160354,-0.506488485138319,-0.93702989893077,-0.504145027301146,-0.504200131337457,-0.500677063553735,1.11547852361329,0.990565207574129,"Terran",0.446944928892846,-0.166860209023758,"G",-0.207402701189566,-0.173753558735829,-0.173720720625281,"non-habitable"
"K2-8 b",-0.207895259026384,-0.350893577332053,-0.395846906708677,-0.319788649596553,-0.39658191676234,-0.376259336128198,-0.401477408487904,-0.223384542581865,-0.0971794175065846,"Neptunian",-0.598398415211064,-0.238958979970366,"K",-0.7242568005313,-0.393362732890262,-0.373221437642669,"non-habitable"
"WASP-157 b",0.668634717163591,1.12094923909779,-0.478033181619323,-0.778156102784851,-0.476481458132388,-0.471295736698364,-0.47516444583857,0.974999601266232,0.877183365196457,"Jovian",0.45663374879786,-0.126108729793066,"G",-0.041876687202892,-0.103565307290262,-0.107317989843775,"non-habitable"
"HAT-P-13 c",2.51808822223608,1.32575254163203,1.3634971159669,1.70973286097956,1.5852794931348,0.373222452857371,1.85952904251445,-1.43657844948294,-1.37573740187525,"Jovian",0.327288162736666,0.0180888121001522,"G",0.43467391302513,0.112024970652775,0.0995027309465315,"non-habitable"
"Kepler-676 b",-0.326659312565085,-0.454941375842558,-0.408333180572687,-0.26226440133671,-0.408720775181703,-0.390697884728423,-0.412672422857252,-1.01431469644194,-0.779933094556499,"Neptunian",-2.30258248991677,-0.317327209260159,"M",-0.979271601979319,-0.570321966060995,-0.539753238099736,"non-habitable"
"Kepler-1575 b",-0.871133664850604,-0.788761396063759,-0.51095530211869,-0.961501942656294,-0.50848756051005,-0.509365351543406,-0.504681947702932,1.08196217274249,0.963518475954947,"Terran",0.34264586645572,-0.182533854881716,"G",-0.306901566247381,-0.213533429661437,-0.210238835996487,"non-habitable"
"Kepler-256 e",-0.505865773679639,-0.587168786449657,-0.37241262221837,-0.303997529659348,-0.373799662850159,-0.349161015267235,-0.380466564543452,0.440983804066483,0.445362879818106,"Superterran",0.214234997415511,-0.0634141463612317,"G",0.084393914146227,-0.04097535313503,-0.0441223300769439,"non-habitable"
"BD-13 2130 b",2.34079708502288,1.36552383029997,1.80688624193987,1.96912579586928,1.77751931488182,1.77163110612613,1.84484415716976,-0.0725250606257568,0.0141616121902386,"Jovian",-1.02720800062354,5.53834688327312,"G",5.15769540467484,6.00989525817518,5.98058085382106,"non-habitable"
"Kepler-837 b",-0.449077946039448,-0.548150862008218,-0.318249065940327,-0.0787977494862712,-0.321143141912916,-0.28652878821544,-0.331904295492515,-0.263239591004007,-0.130153564145011,"Neptunian",0.046448391381861,-0.217015875769225,"G",-0.521396877698663,-0.302133869553656,-0.291471193148165,"non-habitable"
"HAT-P-16 b",1.94421037895422,1.75173901756772,-0.498249195308539,-0.927901183478825,-0.496073575276389,-0.498733643281983,-0.490145571617583,1.39044792340379,1.21200416835653,"Jovian",0.858560401898322,-0.0822225213907819,"F",0.335763496724359,0.0440418365403417,0.0263520686728787,"non-habitable"
"Kepler-269 c",-0.72140280529181,-0.715060872118818,-0.406283768659968,-0.440272033399082,-0.40672838567284,-0.388328039742966,-0.410834949479568,0.413302952635995,0.422921100331088,"Superterran",0.536791397708662,-0.169994938195349,"G",-0.184822554951182,-0.166780788809374,-0.168189502807997,"non-habitable"
"Kepler-999 b",-0.509129135727513,-0.589336448918626,-0.430811031013404,-0.587546937416825,-0.430573206663121,-0.416690229566571,-0.432825741726962,1.18150657747746,1.04384041757453,"Superterran",0.937707964925575,0.0463013746444774,"F",0.902157898189476,0.305837059804273,0.270795093695895,"non-habitable"
"Kepler-911 b",-0.436937783460362,-0.539480212132342,-0.231692425404942,0.0281230618631024,-0.236994835047467,-0.186438699318334,-0.254298850897132,0.538913318592225,0.524696265658332,"Neptunian",0.812005469803648,0.152882166478595,"F",1.19940901427249,0.471553343227436,0.428905518907646,"non-habitable"
"Kepler-523 b",-0.627676745339002,-0.663036972863566,-0.450081366964041,-0.600002214072892,-0.449307368859626,-0.438973553254346,-0.450103249029711,0.452760931443105,0.454908542759817,"Superterran",0.173837351313171,-0.201342229911266,"G",-0.431453661362812,-0.264023441910358,-0.256405199963739,"non-habitable"
"Kepler-232 b",-0.316105160886282,-0.446270725966682,-0.468453534609585,-0.727083617533865,-0.467168353196105,-0.460218276726755,-0.466575471489991,0.805777118510922,0.740516695135454,"Neptunian",0.536791397708662,-0.166860209023758,"G",-0.172040328886776,-0.161369537715743,-0.163071103640841,"non-habitable"
"HD 106515 A b",2.33258439208371,1.3673822963115,3.63223659372878,2.86660015732673,3.82059496306073,2.47893979816327,4.05855827167579,-1.90562637495177,-2.42114500329446,"Jovian",-0.000846302767072418,0.0368971871297024,"G",0.320015849423814,0.0720983725712639,0.0681309894242039,"non-habitable"
"HAT-P-1 b",0.973211686884231,1.81676889163679,-0.46470195662558,-0.723628196256069,-0.463521158324919,-0.455880125758777,-0.463211860384221,0.997857408564532,0.895635885214141,"Jovian",0.676442088860567,-0.104165625591924,"G",0.149665506496584,-0.0293496335098069,-0.0401962556708809,"non-habitable"
"Kepler-489 b",0.378580363888469,0.451141536186418,-0.31393072647614,-0.0567291396601478,-0.316944955013172,-0.28153526053016,-0.328032534158444,-0.473040090883001,-0.305228496132115,"Jovian",-0.417475414573594,-0.232689521627183,"K",-0.675199589928238,-0.369516205598148,-0.351715367471589,"non-habitable"
"Kepler-24 b",1.49341589858276,-0.578498136573781,-0.408558528004538,-0.439219888184866,-0.408939852594245,-0.390958466058142,-0.41287446613815,0.719854688964222,0.671076231716081,"Jovian",0.58966072803869,-0.0665488755328234,"G",0.258834196085586,0.0216295235052197,0.00918995716668438,"non-habitable"
"Kepler-152 b",-0.387138407291561,-0.502629950159872,-0.310408825888807,-0.0292614763933915,-0.313521047043322,-0.27746269786261,-0.324874848518034,-0.507281134701784,-0.334098169713855,"Neptunian",-0.326511880340465,-0.24522843831355,"K",-0.690167285213063,-0.37838048717688,-0.361191783790681,"non-habitable"
"Kepler-815 b",-0.10381235058153,-0.246845778821549,-0.389737147692504,-0.413852261615818,-0.390642154389554,-0.36919429387048,-0.395999486032873,1.24726855408788,1.09689251002478,"Neptunian",-0.400163592043296,0.601148438016207,"K",1.5208124808881,0.746092750779515,0.731770806632605,"non-habitable"
"Kepler-753 b",-0.64646240247728,-0.67387528520841,-0.465635832149176,-0.607181120199852,-0.464429049893349,-0.456960016147284,-0.464049159807548,-0.148227828433358,-0.0351905093771338,"Superterran",-1.30517834643018,-0.267171542514692,"K",-0.870461478986313,-0.477272955787087,-0.45037662011096,"non-habitable"
"Kepler-402 b",-0.913364313058516,-0.80610269581551,-0.475459365375746,-0.769617440654471,-0.473979255207919,-0.46831949484065,-0.472856799046201,1.18444270739022,1.04620921802059,"Terran",0.789616086538046,-0.0759530630475985,"F",0.325478510969697,0.0425372057016092,0.0259049860178732,"non-habitable"
"Kepler-430 c",-0.685182194826628,-0.695551909898099,0.358720498988321,0.944684287490485,0.336990564938818,0.496287452285995,0.2750569236453,-0.796758250942876,-0.583237639719895,"Superterran",0.575957943490258,-0.00385429210098964,"G",0.494242112191581,0.12842208587491,0.110324009457068,"non-habitable"
"K2-8 c",-0.489724823174987,-0.576330474104813,-0.470319804476294,-0.666187003936647,-0.468982696364535,-0.462376344735282,-0.468248742331432,0.220015627432737,0.265946297055164,"Superterran",-0.598398415211064,-0.238958979970366,"K",-0.7242568005313,-0.393362732890262,-0.373221437642669,"non-habitable"
"Kepler-26 d",-1.05384170092698,-0.836449970381074,-0.503684103816979,-0.825624900796547,-0.501418674492901,-0.500957274706029,-0.498162695413851,-0.244785814247834,-0.114876377171383,"Terran",-1.95518228783965,-0.311057750916975,"M",-0.962182455330381,-0.551808044333368,-0.522094913225894,"non-habitable"
"HAT-P-27 b",1.05070610357048,1.1686378134151,-0.501319623311043,-0.890619518427765,-0.499119982792759,-0.498223098996681,-0.496042736046605,0.832968492801926,0.762484671032895,"Jovian",-0.0730563493164147,-0.188803313224899,"G",-0.463121047391132,-0.273242855990509,-0.262399152597724,"non-habitable"
"K2-19 c",0.0226261786996702,-0.101612393400636,-0.369947011664607,-0.248881114697563,-0.371402654923263,-0.346309897455992,-0.378255933423294,0.00127208227083176,0.0875008268535932,"Neptunian",0.0773981257454131,-0.201342229911266,"G",-0.460384601968331,-0.274957873348681,-0.265779535730093,"non-habitable"
"HD 86950 b",1.87282941585695,1.47377101559358,2.63125225426071,2.28670053278738,2.57140581091554,2.7468875844968,2.57076504085794,-1.10096436218424,-0.870342488732342,"Jovian",-0.681824204769269,2.28763273233254,"K",3.51488889534174,2.7141626947159,2.67380756123279,"non-habitable"
"Kepler-375 c",-0.424962827302719,-0.530809562256467,-0.273512844726283,0.0196547632462662,-0.2776516518616,-0.2347978946579,-0.291794440080393,-0.236172242998118,-0.107751133554743,"Neptunian",0.514451352260042,-0.20761168825445,"G",-0.345190731413786,-0.234401353942553,-0.231921263342174,"non-habitable"
"Kepler-337 c",-0.598379728599329,-0.645695673111816,-0.379149613086886,-0.352835769549723,-0.380349205108812,-0.356951359378998,-0.386506854096655,0.801627421426835,0.737163915319028,"Superterran",0.36124358995458,0.080783395531986,"G",0.670433673687199,0.222604900758408,0.203886627340735,"non-habitable"
"K2-198 b",-0.10381235058153,-0.246845778821549,-0.314205153049882,-0.0638209363566823,-0.317211745999933,-0.281852594705696,-0.32827858109525,-0.3604543458732,-0.210931874325609,"Neptunian",-0.117732758065667,-0.226420063284,"K",-0.592499559196296,-0.332706517694363,-0.319124692513284,"non-habitable"
"Kepler-212 b",-1.03430916650982,-0.832114645443136,-0.290806687726767,-0.0884134765262986,-0.294464314630007,-0.254795693470152,-0.307299852103249,0.342770212925726,0.365697996187017,"Terran",0.542098631628499,-0.0132584796157647,"G",0.439755706522552,0.104893805871131,0.0886885670549475,"non-habitable"
"Kepler-1473 b",-0.944044941698297,-0.812605683222416,-0.320626068719647,-0.150347282831267,-0.323454007469355,-0.289277444101565,-0.334035482150784,0.231273384076544,0.275104193398859,"Terran",0.744593688410702,-0.129243458964657,"F",0.0765295535967086,-0.0631985984972539,-0.0729848877869332,"non-habitable"
"Kepler-158 b",-0.576997309676598,-0.632689698298002,-0.33900190436873,-0.0741429345353055,-0.341318557751618,-0.310526409083328,-0.350510993290519,-0.712913610949712,-0.509951877557438,"Superterran",-0.921561061274061,-0.276575730029467,"K",-0.846188573873902,-0.462844278370432,-0.438793616345146,"non-habitable"
"Kepler-5 b",1.62304316335271,2.04870877581645,-0.468919969243562,-0.825072398022503,-0.467621809851421,-0.460757640127307,-0.466993670104454,1.52973958318867,1.32469982604375,"Jovian",0.997153160696294,0.0901875830467611,"F",1.1039738661467,0.406858462534632,0.364394679139642,"non-habitable"
"Kepler-104 c",-0.305679361266243,-0.437600076090807,-0.24779811361223,0.108953589451018,-0.252652401990491,-0.205062570975616,-0.26873898034428,0.0920305582047603,0.161667729247122,"Neptunian",0.390667149229898,-0.0477405005032733,"G",0.22908340117704,0.0163902807618798,0.00747385415827301,"non-habitable"
"XO-2 S c",1.42086164104738,1.58303686688956,0.358553936639708,0.991127454122102,0.345802503832985,0.352556525631244,0.380849415602855,-1.25313620483892,-1.02063746252149,"Jovian",0.041850098664071,-0.157456021508982,"G",-0.321603537589677,-0.212626434087989,-0.205641283853642,"non-habitable"
"WASP-15 b",0.986332339858905,2.01402617631295,-0.47797418531266,-0.800877326571148,-0.47642410332649,-0.471227516102671,-0.475111550594718,1.42127482159211,1.23723602994338,"Jovian",1.00011053547953,-0.00698902127258133,"F",0.731325443954557,0.21824561056446,0.187670589404433,"non-habitable"
"K2-248 b",-0.446027205136084,-0.545983199539249,-0.431652386624369,-0.501346239007618,-0.431391152573411,-0.417663134214609,-0.433580089121313,0.406351603189451,0.417284089675321,"Neptunian",0.188455723371238,-0.182533854881716,"G",-0.359850044677272,-0.232772036507817,-0.226741023907079,"non-habitable"
"Kepler-330 b",-0.857052204338918,-0.782258408656852,-0.419964011562993,-0.432347408864029,-0.420027992389058,-0.404147238822649,-0.423100459394178,-0.0343147816932834,0.058359839896394,"Terran",-0.291224271542131,-0.24522843831355,"K",-0.683367098996868,-0.375312448314476,-0.358551577155705,"non-habitable"
"Kepler-151 b",-0.321365997504439,-0.45060605090462,-0.327965166935994,-0.122363412346512,-0.330588904168267,-0.297764037254386,-0.340615612531144,-0.186788918481564,-0.0669659244962441,"Neptunian",0.111606772836306,-0.210746417426041,"G",-0.482400700634545,-0.285585711046713,-0.276326816035513,"non-habitable"
"HD 38283 b",0.846680852469872,1.66947264955049,1.13040808671699,1.59622874240414,1.18652641697142,0.729333171219832,1.38159432588089,-1.33814525996974,-1.15673232998497,"Jovian",0.677480288985302,-0.00385429210098964,"G",0.552353908034215,0.150547128691116,0.129399185082768,"non-habitable"
"HD 217786 b",2.47410081944405,1.33555787869505,2.39566973244728,2.30759813122945,2.44821279600011,1.91150726824954,2.64821197567508,-1.81295269039709,-1.92648339453668,"Jovian",0.6618890329128,-0.0728183338760068,"F",0.271146527650632,0.0240681363364877,0.01038606690506,"non-habitable"
